2023-08-10 15:27:54,997 - INFO - Log File created Successfully
2023-08-10 15:27:55,157 - INFO - Log File created Successfully
2023-08-10 15:27:56,598 - INFO - Got weather data from the API
2023-08-10 15:27:56,852 - INFO - Weather data saved to MongoDB.
2023-08-10 15:27:56,852 - INFO - An error occurred while processing weather data.
2023-08-10 15:52:27,589 - INFO - Log File created Successfully
2023-08-10 15:52:27,739 - INFO - Log File created Successfully
2023-08-10 15:52:29,059 - INFO - Got weather data from the API
2023-08-10 15:52:29,325 - INFO - Weather data saved to MongoDB.
2023-08-10 15:52:29,325 - INFO - An error occurred while processing weather data.
2023-08-10 15:52:39,466 - INFO - Log File created Successfully
2023-08-10 15:52:44,528 - INFO - Log File created Successfully
2023-08-10 15:52:44,695 - INFO - Log File created Successfully
2023-08-10 15:52:46,358 - INFO - Got weather data from the API
2023-08-10 15:52:46,641 - INFO - Weather data saved to MongoDB.
2023-08-10 15:52:46,642 - INFO - An error occurred while processing weather data.
2023-08-10 15:54:12,943 - INFO - Log File created Successfully
2023-08-10 15:54:17,930 - INFO - Log File created Successfully
2023-08-10 15:54:18,080 - INFO - Log File created Successfully
2023-08-10 15:54:27,241 - INFO - Got weather data from the API
2023-08-10 15:54:27,669 - INFO - Weather data saved to MongoDB.
2023-08-10 15:54:27,669 - INFO - An error occurred while processing weather data.
2023-08-10 15:58:21,245 - INFO - Log File created Successfully
2023-08-10 15:58:33,745 - INFO - Log File created Successfully
2023-08-10 15:58:33,856 - INFO - Log File created Successfully
2023-08-10 15:58:35,172 - INFO - Got weather data from the API
2023-08-10 15:58:35,439 - INFO - Weather data saved to MongoDB.
2023-08-10 15:58:35,442 - INFO - Weather Data saved as json format
2023-08-10 19:51:14,062 - INFO - Log File created Successfully
2023-08-10 19:51:14,193 - INFO - Log File created Successfully
2023-08-10 19:51:15,771 - INFO - Got weather data from the API
2023-08-10 19:51:16,023 - INFO - Weather data saved to MongoDB.
2023-08-10 19:51:16,023 - INFO - Weather Data saved as json format
2023-08-10 22:53:09,275 - INFO - Log File created Successfully
2023-08-10 22:53:09,478 - INFO - Log File created Successfully
2023-08-10 22:53:10,983 - INFO - Got weather data from the API
2023-08-10 22:53:11,261 - INFO - Weather data saved to MongoDB.
2023-08-10 22:53:11,267 - INFO - Weather Data saved as json format
2023-08-11 16:09:42,852 - INFO - Log File created Successfully
2023-08-11 16:10:01,539 - INFO - Log File created Successfully
2023-08-11 16:10:01,741 - INFO - Log File created Successfully
2023-08-11 16:10:04,665 - INFO - Got weather data from the API
2023-08-11 16:10:05,540 - INFO - Weather data saved to MongoDB.
2023-08-11 16:10:05,860 - INFO - Weather Data saved as json format
2023-08-14 19:41:05,232 - INFO - Log File created Successfully
2023-08-14 19:41:05,235 - INFO - Data Ingestion Method Starts
2023-08-14 19:41:05,236 - INFO - Error Occured at DataIngestion stage
2023-08-14 19:42:40,659 - INFO - Log File created Successfully
2023-08-14 19:42:40,667 - INFO - Data Ingestion Method Starts
2023-08-14 19:42:40,668 - INFO - Error Occured at DataIngestion stage
2023-08-14 19:50:45,413 - INFO - Log File created Successfully
2023-08-14 19:50:45,413 - INFO - Data Ingestion Method Starts
2023-08-14 19:50:45,461 - INFO - Extracted Hourly datas from the json file
2023-08-14 19:50:45,503 - INFO - Dataset read as Pandas Dataframe
2023-08-14 19:50:45,565 - INFO - Raw Data Saved as JSON file
2023-08-14 19:50:45,565 - INFO - Train Test Split
2023-08-14 19:50:45,565 - INFO - Error Occured at DataIngestion stage
2023-08-14 19:51:14,002 - INFO - Log File created Successfully
2023-08-14 19:51:14,003 - INFO - Data Ingestion Method Starts
2023-08-14 19:51:14,020 - INFO - Extracted Hourly datas from the json file
2023-08-14 19:51:14,037 - INFO - Dataset read as Pandas Dataframe
2023-08-14 19:51:14,100 - INFO - Raw Data Saved as JSON file
2023-08-14 19:51:14,100 - INFO - Train Test Split
2023-08-14 19:51:14,203 - INFO - DataIngestion completed
2023-08-14 21:36:43,693 - INFO - Log File created Successfully
2023-08-14 21:36:43,693 - INFO - Data Ingestion Method Starts
2023-08-14 21:36:43,740 - INFO - Extracted Hourly datas from the json file
2023-08-14 21:36:43,755 - INFO - Dataset read as Pandas Dataframe
2023-08-14 21:36:43,802 - INFO - Raw Data Saved as JSON file
2023-08-14 21:36:43,802 - INFO - Train Test Split
2023-08-14 21:36:43,802 - INFO - Error Occured at DataIngestion stage
2023-08-14 21:38:07,622 - INFO - Log File created Successfully
2023-08-14 21:38:07,622 - INFO - Data Ingestion Method Starts
2023-08-14 21:38:07,669 - INFO - Extracted Hourly datas from the json file
2023-08-14 21:38:07,700 - INFO - Dataset read as Pandas Dataframe
2023-08-14 21:38:07,731 - INFO - Raw Data Saved as JSON file
2023-08-14 21:38:07,731 - INFO - Train Test Split
2023-08-14 21:38:07,840 - INFO - DataIngestion completed
2023-08-14 21:38:07,872 - INFO - Read train and test data completed
2023-08-14 21:38:07,872 - INFO - Train data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0           0  2022-01-01T00:00            11.8                 82.0            0.0          0.0        17.0           11.5               51.0
1           1  2022-01-01T01:00            11.6                 83.0            0.0          0.0        13.0           11.5               49.0
2           2  2022-01-01T02:00            11.6                 84.0            0.0          0.0         7.0           11.2               50.0
3           3  2022-01-01T03:00            14.2                 76.0            0.0          0.0         2.0           10.7               45.0
4           4  2022-01-01T04:00            17.1                 66.0            0.0          0.0         1.0            9.6               34.0
2023-08-14 21:38:07,872 - INFO - Test data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0       11174  2023-04-11T14:00            29.7                 27.0            0.0          0.0        10.0            8.4              320.0
1       11175  2023-04-11T15:00            28.2                 30.0            0.0          0.0         7.0            8.4              313.0
2       11176  2023-04-11T16:00            27.0                 33.0            0.0          0.0         3.0            7.5              325.0
3       11177  2023-04-11T17:00            25.9                 36.0            0.0          0.0         1.0            6.8              335.0
4       11178  2023-04-11T18:00            25.1                 38.0            0.0          0.0         0.0            6.5              341.0
2023-08-14 21:38:07,872 - INFO - Error occured at the DataTransformation stage
2023-08-14 21:39:54,053 - INFO - Log File created Successfully
2023-08-14 21:39:54,053 - INFO - Data Ingestion Method Starts
2023-08-14 21:39:54,084 - INFO - Extracted Hourly datas from the json file
2023-08-14 21:39:54,100 - INFO - Dataset read as Pandas Dataframe
2023-08-14 21:39:54,131 - INFO - Raw Data Saved as JSON file
2023-08-14 21:39:54,131 - INFO - Train Test Split
2023-08-14 21:39:54,242 - INFO - DataIngestion completed
2023-08-14 21:39:54,273 - INFO - Read train and test data completed
2023-08-14 21:39:54,273 - INFO - Train data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0           0  2022-01-01T00:00            11.8                 82.0            0.0          0.0        17.0           11.5               51.0
1           1  2022-01-01T01:00            11.6                 83.0            0.0          0.0        13.0           11.5               49.0
2           2  2022-01-01T02:00            11.6                 84.0            0.0          0.0         7.0           11.2               50.0
3           3  2022-01-01T03:00            14.2                 76.0            0.0          0.0         2.0           10.7               45.0
4           4  2022-01-01T04:00            17.1                 66.0            0.0          0.0         1.0            9.6               34.0
2023-08-14 21:39:54,273 - INFO - Test data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0       11174  2023-04-11T14:00            29.7                 27.0            0.0          0.0        10.0            8.4              320.0
1       11175  2023-04-11T15:00            28.2                 30.0            0.0          0.0         7.0            8.4              313.0
2       11176  2023-04-11T16:00            27.0                 33.0            0.0          0.0         3.0            7.5              325.0
3       11177  2023-04-11T17:00            25.9                 36.0            0.0          0.0         1.0            6.8              335.0
4       11178  2023-04-11T18:00            25.1                 38.0            0.0          0.0         0.0            6.5              341.0
2023-08-14 21:39:54,308 - INFO - Error occured at the DataTransformation stage
2023-08-14 21:41:48,660 - INFO - Log File created Successfully
2023-08-14 21:41:48,660 - INFO - Data Ingestion Method Starts
2023-08-14 21:41:48,691 - INFO - Extracted Hourly datas from the json file
2023-08-14 21:41:48,723 - INFO - Dataset read as Pandas Dataframe
2023-08-14 21:41:48,754 - INFO - Raw Data Saved as JSON file
2023-08-14 21:41:48,754 - INFO - Train Test Split
2023-08-14 21:41:48,848 - INFO - DataIngestion completed
2023-08-14 21:41:48,879 - INFO - Read train and test data completed
2023-08-14 21:41:48,879 - INFO - Train data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0           0  2022-01-01T00:00            11.8                 82.0            0.0          0.0        17.0           11.5               51.0
1           1  2022-01-01T01:00            11.6                 83.0            0.0          0.0        13.0           11.5               49.0
2           2  2022-01-01T02:00            11.6                 84.0            0.0          0.0         7.0           11.2               50.0
3           3  2022-01-01T03:00            14.2                 76.0            0.0          0.0         2.0           10.7               45.0
4           4  2022-01-01T04:00            17.1                 66.0            0.0          0.0         1.0            9.6               34.0
2023-08-14 21:41:48,879 - INFO - Test data head: 
   Unnamed: 0              time  temperature_2m  relativehumidity_2m  precipitation  weathercode  cloudcover  windspeed_10m  winddirection_10m
0       11174  2023-04-11T14:00            29.7                 27.0            0.0          0.0        10.0            8.4              320.0
1       11175  2023-04-11T15:00            28.2                 30.0            0.0          0.0         7.0            8.4              313.0
2       11176  2023-04-11T16:00            27.0                 33.0            0.0          0.0         3.0            7.5              325.0
3       11177  2023-04-11T17:00            25.9                 36.0            0.0          0.0         1.0            6.8              335.0
